user_id,user_name,user_image,gender,class,message,post_num,follower_num,followee_num,is_spammer
1877732437,Ä¾Í·¼ÒµÄÐ¡Ê¨×Ó,http://tp2.sinaimg.cn/1877732437/180/40008794935/0,female,9, ¹ã¶«¹ãÖÝ    ±ÏÒµÓÚ  ÉîÛÚ´óÑ§    1986Äê12ÔÂ23ÈÕ   ¼ò½é£ºÄ¾Í·¼ÒµÄÇÎÀÏÆÅ£¡   ¸öÐÔÓòÃû£º shitingting1986   ,2727,614,317,
1878684937,ºóÖªºó¾õµÄMario,http://tp2.sinaimg.cn/1878684937/180/5637647802/1,male,9,   Lv.9     ¸£½¨¸£ÖÝ   1ÔÂ1ÈÕ   ¼ò½é£º×ö×îºÃµÄ×Ô¼º£¡  ,1881,13357,453,
1879393492,»·ÇòÃÀÊ³Ö®ÂÃ,http://tp1.sinaimg.cn/1879393492/180/40022275119/0,female,12,   Lv.12     Õã½­º¼ÖÝ   ¼ò½é£º¼òµ¥µÄÃÀÊ³»ã¼¯ÔÚÕâÐ¡Ð¡µÄµØ·½£¬Çë¶à¹Ø×¢@»·ÇòÃÀÊ³Ö®ÂÃÉÌÒµºÏ×÷ÏêÑ¯QQ2850632913   ²©¿ÍµØÖ·£º http://t.sina.com.cn/1879393492     ±êÇ©  ¼òµ¥²ËÆ×  ÌØÉ«Ð¡³Ô  Ã÷¼äÃÀÊ³  Â·±ßµÄÃÀÊ³  ºÃ¿´  ºÃ³Ô  Íâ¹ú  ÃÀÊ³   ,11159,1833671,140,
1880064643,wlmy,http://tp4.sinaimg.cn/1880064643/180/22830130212/0,female,8,   Lv.8     ÆäËû    ¹«Ë¾  vansail     ±êÇ©  ÐÇ×ùÔËÊÆ   ,2812,111,485,
1880590387,ÐÇ±½ÔÂ±½,http://tp4.sinaimg.cn/1880590387/180/5705067481/1,male,3,   Lv.3     ÉÏº£ËÉ½­Çø  ,79,180,298,
1882271105,D76Y_M94K_J16B,http://tp2.sinaimg.cn/1882271105/180/5710989961/0,female,11,   Lv.11     º£ÍâµÂ¹ú    ±ÏÒµÓÚ  ÒËÐËÖÐÑ§    ¾ÞÐ·×ù   ¼ò½é£ºUrbanPlanningisfallinginlovewithArchitecture......StitchÍíÆÚ×ÛºÏÖ¢......allblack...PEACE!   ¸öÐÔÓòÃû£º philince   ,22,607,497,
1893546194,¾­µäÓ¢ÎÄÓïÂ¼,http://tp3.sinaimg.cn/1893546194/180/40001645116/0,female,12,   Lv.12     ¹ã¶«¹ãÖÝ   ¼ò½é£ºSayyouloveme.¾«ÐÄÊÕ¼¯¸÷ÖÖÖÎÓúÎ¨ÃÀ¾­µäÍ¼ÎÄºÏ×÷Çë¼ÓQ£º800031330   ¸öÐÔÓòÃû£º englove     ±êÇ©  ÉãÓ°°®ºÃÕß  Ð´×÷  ÔÄ¶Á  ÒëÎÄ  ¾­µä  Ë«Óï  Ó¢ÎÄ  ÀøÖ¾  °®Çé  ÓïÂ¼   ,75172,1225916,2273,
1894798092,¹ãÖÝºã´óÌÔ±¦×ãÇò¾ãÀÖ²¿,http://tp1.sinaimg.cn/1894798092/180/40069626702/1,male,10,  ÐÐÒµÀà±ð ·ÛË¿ÍÅ-ÌåÓý¾ãÀÖ²¿   ¼ò½é£ºÔÝÎÞ  ,2418,4737919,196,
1894947983,ÕÅÂ·ÆÀÇò,http://tp4.sinaimg.cn/1894947983/180/1292500608/1,male,7, ±±¾©º£µíÇø   ¸öÐÔÓòÃû£º zhanglusoccer    ²©¿ÍµØÖ·£º http://sports.sina.com.cn/zz/zhanglu/   ,1309,2692445,176,
1895825677,ÊÖ»ú·ï»ËÍø¹Ù·½Î¢²©,http://tp2.sinaimg.cn/1895825677/180/1292580986/1,male,8,  ÐÐÒµÀà±ð ¿Æ¼¼×ÊÑ¶-ÊÖ»ú   ¼ò½é£ºËæÊ±·ÃÎÊÊÖ»ú·ï»ËÍø£¬¼°Ê±ÖªÏþÌìÏÂÊÂ¡£http://3g.ifeng.com/  ,1864,71307,327,
1897872653,µÂ»¯ÖÎ°²´ó¶Ó,http://tp2.sinaimg.cn/1897872653/180/5599377929/1,male,3,   Lv.3     ¸£½¨ÈªÖÝ    ¹«Ë¾  µÂ»¯ÏØ¹«°²¾ÖÖÎ°²´ó¶Ó    1981Äê6ÔÂ6ÈÕ   ¼ò½é£ºÐ¡°¸´óÖÎ°²£¬Ð¡ÊÂ´óÃñÐÄ¡£   ¸öÐÔÓòÃû£º zadd   ,83,193,99,
1898313620,ITÀ±Âè,http://tp1.sinaimg.cn/1898313620/180/22884567545/0,female,9, Õã½­º¼ÖÝ   1990Äê1ÔÂ3ÈÕ   ¼ò½é£ºqq£º1278417449¡£À±ÂèÒ»Ã¶£¬Ï²»¶IT³±Á÷ÀàµÄ¶«¶«¡£Ð´ËæÒâÎÄ×Ö£¬ÏíÊ±ÉÐÉú»î¡£ÔÚÓéÀÖ°ËØÔÇ°ÑØÐÐ×ß£¬µ±Ê±ÉÐÇ°ÎÀÏÈ·æ¡£    ±êÇ©  ²Æ¾­  Ê±ÉÐ  IT»¥ÁªÍø  ÃÀÊ³  ÂÃÓÎ  ÍøÓÎ  ÒôÀÖ  ÃÀÈÝ  ½ðÈÚ  ÓéÀÖ   ,1010,304980,720,
1905037092,Miss¼ÑÏ£,http://tp1.sinaimg.cn/1905037092/180/40006570606/0,female,9,   Lv.9     ¸£½¨ÏÃÃÅ   8ÔÂ5ÈÕ   ¼ò½é£º¡£???????   ¸öÐÔÓòÃû£º jeonkahi   ,5,48,116,
1908062085,Ð¡Ó°Ó²,http://tp2.sinaimg.cn/1908062085/180/5686611820/1,male,1,   Lv.1     ºÓ±±ÕÅ¼Ò¿Ú   ¼ò½é£ºÈËÉú±ØÓÐ·çÏÕ£¬ËùÒÔÒýÈËÈëÊ¤ÒàÔÚÓÚ´Ë  ,117,28,1999,
1911546912,ÏþÄÈElaine,http://tp1.sinaimg.cn/1911546912/180/40006381665/0,female,6,   Lv.6     º£Íâ¼ÓÄÃ´ó   °×Ñò×ù   ¼ò½é£º½ÅÏÂµÄÂ·£¬ÐÄÖÐµÄÂ·£¬ÂÃÐÐÊÇÒ»ÖÖÌåÑé£¬¸üÊÇÒ»ÖÖ¸ÐÎò¡£   ¸öÐÔÓòÃû£º hxn99    ²©¿ÍµØÖ·£º http://t.cn/z0kzGYm   ,811,65241,129,
1917625832,ÔõüNÃ›¶¼Ã›²»ï–,http://tp1.sinaimg.cn/1917625832/180/5687689078/0,female,8, Õã½­º¼ÖÝ   1990Äê9ÔÂ10ÈÕ   ¼ò½é£ºÖ»Âô¾«Æ·£¡Î¢ÐÅ£ºkokozhang2  ,1323,254,408,
1919279737,SINKALUNG-,http://tp2.sinaimg.cn/1919279737/180/5693579409/1,male,11, ?????????¡¦?   ??????? ????¡¦?????     ????  ?¡è??????????    ????¡è??€   1996???12?œˆ1??  ,42,9119,268,
1919908680,µÂöÎ-ÀòÇå,http://tp1.sinaimg.cn/1919908680/180/40067908648/0,female,3, ¹ã¶«ÉîÛÚ    ±ÏÒµÓÚ  ÉîÛÚ´óÑ§     ¹«Ë¾  ÉîÛÚµÂöÎ×Ê²ú¹ÜÀíÓÐÏÞ¹«Ë¾    ÒìÐÔÁµ   Çó½»Íù  ,231,794,1822,
1920061532,È«Çò¾­µäÒôÀÖ,http://tp1.sinaimg.cn/1920061532/180/1296373797/0,female,13,   Lv.13     ¹ã¶«¹ãÖÝ    ±ÏÒµÓÚ  ÉÏº£º£Ñó´óÑ§     ¹«Ë¾  ÖÐÒ½Ôº    ¼ò½é£º·îÏ×È«Çò¾­µäÒôÀÖ¡£¡£¡£musicmusicmusic£¡ºÏ×÷Çë¼ÓQ£º800031330   ¸öÐÔÓòÃû£º musicmusicmusic   ,64824,2262967,1930,
1922542315,Î÷²Ø²ý¶¼ÈËº«ºì,http://tp4.sinaimg.cn/1922542315/180/5670300828/0,female,11, ±±¾©   ¼ò½é£º?????????ÉúÃü²»Ï¢£¬°®È÷´óµØ...ÓÐÉúÖ®Äê£¬¸Ð¶÷ÓÀÔ¶...  ,2628,11688818,401,
1925058425,ÆäÊµWbSdXyai,http://tp2.sinaimg.cn/1925058425/180/5702654475/0,female,7,   Lv.7     ¹ãÎ÷   1993Äê6ÔÂ20ÈÕ    ±êÇ©  ÃÀÊ³   ,67,85,310,-1
1929305865,redashuaicheng,http://tp2.sinaimg.cn/1929305865/180/5654353334/1,male,6,   Lv.6     ½­ËÕËÕÖÝ    ±êÇ©  ÌåÓý  ÃÀÅ®  Æû³µ  ITÊýÂë   ,350,55,102,
1929625730,ÎÒÊÇºöºöÄãÊÇË­,http://tp3.sinaimg.cn/1929625730/180/40044983265/0,female,11, ÉÏº£ÆÖ¶«ÐÂÇø   ¼ò½é£ºÍÂ²Û×ÔÁôµØ¡£µ±ÐÄ±»Ë¢ÆÁ?('¦¨')?   ¸öÐÔÓòÃû£º zhanggyhuhu   ,9756,498,215,
1931670953,È¦¶ùQueenie,http://tp2.sinaimg.cn/1931670953/180/5709516213/0,female,11, ÆäËû   ÒìÐÔÁµ   ÌìÐ«×ù   ¼ò½é£º×ÔÓé×ÔÀÖ£¬²»Òª¹Ø×¢ÎÒ    ±êÇ©  ÌÔ±¦¿Ø  80ºó  ÌìÐ«×ù  ÎâÕòÓî  ÃÀÊ³  ÓéÀÖ   ,2910,1094,313,
1933466191,Â½÷Éù,http://tp4.sinaimg.cn/1933466191/180/5710911021/1,male,9, ±±¾©º£µíÇø    ±ÏÒµÓÚ  ±±¾©ÏÖ´úÒôÀÖÑ§Ôº     ¹«Ë¾  ÉòÑôÃÉÉùÐËÑ§½ÌÓýÐÅÏ¢×ÉÑ¯ÓÐÏÞ¹«Ë¾    ¼ò½é£ºÍø½ÌÖ®¼Ò´´Ê¼ÈËCEO£¬Íø½ÌÖ®¼ÒÊ×Ï¯¿Í»§ÂúÒâ¶ÈÍ¶ËßÊÜÀíÈË£¬ÓÃ»§ÌåÑé¶ÈÊÇÈÎºÎÒ»¸ö»¥ÁªÍøÆ½Ì¨µÄÉúÃü   lmsfc9999@126.com  ,1272,132230,523,
1934686013,LisaS-3,http://tp2.sinaimg.cn/1934686013/180/5710414134/0,female,8,   Lv.8     ???‹??¨¦?   9?œˆ13??   ??€????šEXO?€???    ?????  ?¡§????  ,901,256,862,-1
1935351310,Ã×¿ÉµÄÇéÊé,http://tp3.sinaimg.cn/1935351310/180/5606808362/0,female,7,   Lv.7     ÆäËû   11ÔÂ9ÈÕ   ¼ò½é£ºÒ»Ö±µ½999·â¡£¡£ÕâÊ¼ÓÚÒ»¸ö¹ÅÀÏµÄ´«Ëµ£¬Ëý²»ÊÇ¹«Ö÷£¬ËýÊÇ»á¿ÞÆüµÄÓã¶ù¡ª¡ªÃ×¿ÉµÄÇéÊé   ¸öÐÔÓòÃû£º mikedqs     ±êÇ©  ÎÄÒÕ  ÂÃÓÎ  Ô­´´  ÏÄÃ×¿É  Ã×¿ÉµÄÇéÊé  Î¨ÃÀÍ¼Æ¬  °®Çé   ,446,123862,2,
1935416251,ÂÃÍ¾ÐõÓï,http://tp4.sinaimg.cn/1935416251/180/5620793291/0,female,12,   Lv.12     ¹ã¶«¹ãÖÝ   ¼ò½é£ºÒ»ÕÅÍ¼¡¢Ò»¶Î¹ÊÊÂ....ºÏ×÷Çë¼ÓQ£º800031330   ¸öÐÔÓòÃû£º photomap     ±êÇ©  Òâ¾³  ÂÃÐÐ  Í¼ÎÄ  ÊÓ¾õ  Ð¡ÇåÐÂ  ÉãÓ°  Î¨ÃÀ  ÃÀÍ¼   ,70631,1820554,903,
1939623590,ÇåÃÀ¿¼ÑÐ¼Ç,http://tp3.sinaimg.cn/1939623590/180/5622114654/1,male,2,   Lv.2     ±±¾©º£µíÇø    ±ÏÒµÓÚ  Çå»ª´óÑ§    1986Äê6ÔÂ26ÈÕ   ¸öÐÔÓòÃû£º qingmeikaoyan    ²©¿ÍµØÖ·£º http://blog.sina.com.cn/qinghuameiyuankaoyan   ,61,7821,1987,
1941540673,Î÷Íß·òÈË,http://tp2.sinaimg.cn/1941540673/180/40070317774/0,female,10,   Lv.10     ¸£½¨ÏÃÃÅ    ±ÏÒµÓÚ  »ªÇÈ´óÑ§ÏÃÃÅ¹¤Ñ§Ôº    ¼ò½é£ºÀîÒ×·åÄÔ²Ð·Û   ¸öÐÔÓòÃû£º liangjingjing9     ±êÇ©  ¶¯ÂþÕ¬  ÈÕÏµ  É­Ïµ   ,1270,1974,953,
1941614093,ÐÄÇçonlyone,http://tp2.sinaimg.cn/1941614093/180/5603981422/0,female,3,   Lv.3     ÁÉÄþÓª¿Ú    ±ÏÒµÓÚ  ÁÉÄþÖÐÒ½Ò©´óÑ§     ¹«Ë¾  ¸öÌå    Ë«ÐÔÁµ   Çó½»Íù  ,148,708,1479,1
1944195405,¶÷èª¶ù,http://tp2.sinaimg.cn/1944195405/180/5704090631/0,female,11, º£ÍâÓ¢¹ú    ±ÏÒµÓÚ  °²»Õ´óÑ§    6ÔÂ23ÈÕ   ¼ò½é£ºLessismore.   ²©¿ÍµØÖ·£º http://www.renren.com/profile.do?id=238330342   ,1175,9257,339,
1947726741,»ÒÌ«»Ò»ÒÌ«,http://tp2.sinaimg.cn/1947726741/180/5708954778/1,male,11,   Lv.11     ºþ±±Îäºº   1986Äê6ÔÂ5ÈÕ   ¼ò½é£ºß×  ,3910,667,378,
1951659141,-«h«hÍ¬Ñ§-,http://tp2.sinaimg.cn/1951659141/180/5706063211/0,female,11, ½­ËÕËÕÖÝ   ¼ò½é£º·²ÓÐµÈ´ý£¬±ØÓÐÆô³Ì¡£Ð¡µê£ºyue-lanran.taobao.com   ¸öÐÔÓòÃû£º wuyueuee     ±êÇ©  ´óÑ§Éú  ÀÖ¹Û  ÃÀ×±¿Ø  ÉÆÁ¼  Ìì³Ó×ù  90ºó  ÂÃÓÎ   ,38,511,223,
1953054864,ÄãÒªÎÒÈçºÎ_55,http://tp1.sinaimg.cn/1953054864/180/5703526400/0,female,5,   Lv.5     É½Î÷½ú³Ç    ±ÏÒµÓÚ  ¸ßÆ½¶þÈýÖÐ    2ÔÂ25ÈÕ    ±êÇ©  Ê±ÉÐ  ÂÃÓÎ  ÎÄÒÕ  ÃÀÊ³   ,114,39,37,
1955121647,_RiffraffLee,http://tp4.sinaimg.cn/1955121647/180/5671977744/1,male,9, ?????????¡¦?   ??????? ????¡è¡ì¨¦™„??ž¨¦›????????    1996???10?œˆ21??   ??€????šLifeisastruggle   ????€¡ì?ŸŸ????jacky961021   ,5138,19739,501,
1958380544,MeÈ½È½,http://tp1.sinaimg.cn/1958380544/180/5599927505/0,female,4,   Lv.4     ÖØÇì½­±±Çø    ¹«Ë¾  ½­Î÷µçÀÂ    11ÔÂ28ÈÕ   ¼ò½é£º¿ªÀÊ£¬¹¢Ö±£¬´ó·½£¬ÊÇ¸ö²»»áÍæÐÄ»úµÄÈË£¡£¡  ,48,50,161,-1
1959158613,Dazey-Ôó,http://tp2.sinaimg.cn/1959158613/180/5643200127/1,male,9, ÆäËû   ¸öÐÔÓòÃû£º dazey0907   ,4,13043,38,
1959928885,ÈíÈýÅÖ°®Ïã½¶ÇÉ¿ËÁ¦Å£ÄÌ²»ÄåÑ½,http://tp2.sinaimg.cn/1959928885/180/5698840563/0,female,8,   Lv.8     ¼ªÁÖËÉÔ­   9ÔÂ13ÈÕ   ¼ò½é£ºkhuntoriaÎâÀÏ·²fxÀî¿¡ê»³é·çË¢ÆÁ¶þ¹·×Ó¿Ø  ,3292,402,915,
1966172213,ÕÔÖ®¼Î995,http://tp2.sinaimg.cn/1966172213/180/40006313127/0,female,7, ºþÄÏÉÛÑô    ±ÏÒµÓÚ  ¼ªÁÖÒÕÊõÑ§Ôº    9ÔÂ22ÈÕ   ¼ò½é£ºÖ»Ô¸ÍùºóµÄÃ¿Ò»Ìì¶¼ºÃ¹ý×òÌì    ±êÇ©  ÊÒÄÚÉè¼Æ  Éè¼ÆÑ§Ôº  ¼ªÁÖÒÕÊõÑ§Ôº  °®ÎÒÂèÂè  Ï²»¶ÂÃÓÎ  Ë¯¾õË¯µ½×ÔÈ»ÐÑ   ,124,358,319,
1968366135,Þ±Þ±andÞ±Þ±°²,http://tp4.sinaimg.cn/1968366135/180/5686068207/0,female,7,   Lv.7     ???—?????¡¦    ??????? ??????€???    6?œˆ7??   ??€????????œ¡?ˆ¨¦?????š„???    ?????  ???¡ã? ?—…???  ?˜Ÿ??¡ì???†  ?–‡??  ?¡§????  ,313,259,322,
1968863541,Æ½°²ÖÐÔ­,http://tp2.sinaimg.cn/1968863541/180/5662219586/1,male,12,  ÐÐÒµÀà±ð ¹«°²-¹«°²¾Ö   ¼ò½é£ººÓÄÏÊ¡¹«°²ÌüÍøÂç»¥¶¯Æ½Ì¨¡£ºÓÄÏ¹«°²¾«Éñ£ºÖÒ³Ï¡¢ÎªÃñ¡¢Æ´²«¡¢·îÏ×¡£ºÓÄÏ¹«°²×·Çó£ºÈÃÉç»á¸üÆ½°²£¬ÈÃÈºÖÚ¸ü...  ,37369,5620462,1997,
1975045702,ÉÝ³ÞÆ·¿ñÈÈ,http://tp3.sinaimg.cn/1975045702/180/40023582359/0,female,4,   Lv.4     ÆäËû   ¼ò½é£º1:1ÉÝ³ÞÆ·¶¨ÖÆ    ±êÇ©  ÉÝ³ÞÆ·1±È1¶¨ÖÆ  ÉÝ³ÞÆ·¿ñÈÈ·Ö×Ó  ÉÝ³ÞÆ·¿ñÈÈÕß   ,80,9317,50,
1975984361,¸±Ôº³¤--,http://tp2.sinaimg.cn/1975984361/180/5698568596/0,female,8,   Lv.8     ºÓÄÏäðºÓ   4ÔÂ14ÈÕ   ¼ò½é£º°®·è×Ó~  ,247,182,335,
1977002641,ÉÏº£Ðì»ãÁéÁé,http://tp2.sinaimg.cn/1977002641/180/5631112344/0,female,11," ÉÏº£Â¬ÍåÇø   ¼ò½é£ºÈÈÇé,»îÆÃ,¿ªÀÊ,ÂÊÕæ,ÈÈ°®Éú»î,¸üÈÈ°®½»Í¨¸Ûº½ÊÂÒµ!    ±êÇ©  ´«Ã½  ÍøÂç  ÌåÓý  ÔÄ¶Á  ÂÃÓÎ  ÂÃÐÐ  ÃÀÊ³  Ê±ÉÐ   ",8202,1216545,2821,
1979954860,ÀèÎÐÇ³Ç³,http://tp1.sinaimg.cn/1979954860/180/5704420267/0,female,7,   Lv.7     ÉÂÎ÷±¦¼¦   1993Äê5ÔÂ19ÈÕ    ±êÇ©  ÃûÈËÃ÷ÐÇ  90ºó   ,121,79,88,-1
1985570963,²ÝÝ®Ð¡ÍæÍæ×Ó,http://tp4.sinaimg.cn/1985570963/180/5704547234/0,female,8,   Lv.8     ±±¾©º£µíÇø   ¼ò½é£ºÎÒ°®ÈýÈý   ¸öÐÔÓòÃû£º ganlu19830423     ±êÇ©  °®ÂÃÓÎ   ,92,126,165,
1988420797,ÊÖ»ú·ï»ËÍøÐÂÎÅ,http://tp2.sinaimg.cn/1988420797/180/40021816936/1,male,9,  ÐÐÒµÀà±ð ¿Æ¼¼×ÊÑ¶-ÊÖ»ú  ,2506,84331,341,
1988764255,ÊÖ»ú·ï»ËÍø²Æ¾­,http://tp4.sinaimg.cn/1988764255/180/1298541635/1,male,9,  ÐÐÒµÀà±ð ¿Æ¼¼×ÊÑ¶-ÊÖ»ú   ¼ò½é£º¼°Ê±ÕÆÎÕ²Æ¾­×ÊÑ¶£¬ÉîÈëµ÷²é²Æ¸»ÕæÏà¡úÊÖ»ú·ï»ËÍø²Æ¾­ÆµµÀ£º3g.ifeng.com/finance/financei  ,2586,70040,192,
1988817431,ÊÖ»ú·ï»ËÍø¾üÊÂ,http://tp4.sinaimg.cn/1988817431/180/1298538251/1,male,5,  ÐÐÒµÀà±ð ¿Æ¼¼×ÊÑ¶-ÊÖ»ú   ¼ò½é£ºÊÖ»ú·ï»ËÍø¾üÊÂÆµµÀ£¬ÎªÄú²¥±¨È«Çò¾üÊÂ¶¯Ì¬£¬½âÎö¾üÇéÊÂ¼þÄ»ºóÐþ»ú  ,435,89742,277,
1989430702,ÉùÐÄ-,http://tp3.sinaimg.cn/1989430702/180/40019963457/0,female,6,   Lv.6     ±±¾©¶«³ÇÇø   ¼ò½é£º@ÉùÐÄ-Åã°éÄã×óÓÒ¡£  ,871,42516,1877,
1991428685,ÖÐ¹úÒÆ¶¯10086¹Ù·½Î¢²©,http://tp2.sinaimg.cn/1991428685/180/5688895542/1,male,12,  ÐÐÒµÀà±ð Í¨Ñ¶¼°·þÎñ-µçÐÅ·þÎñ   ¼ò½é£ºÎ¢²©½øÐÐÊ±£¬ÓÐÄã¸ü¾«²Ê£¡¸ÐÐ»Äú¹Ø×¢@ÖÐ¹úÒÆ¶¯10086¹Ù·½Î¢²©£¬ÔÚÕâÀï£¬Äú¿ÉÒÔÁË½âÐÐÒµ¶¯Ì¬¡¢Ñ§Ï°ÒÆ¶¯ÖªÊ¶¡¢...  ,9995,13076366,846,
2006699591,·ï»ËÍ¶×ÊÍø-ÐÀÔÆ,http://tp4.sinaimg.cn/2006699591/180/5704260757/0,female,10, ¹ã¶«ÉîÛÚ    ±ÏÒµÓÚ  ÉîÛÚ´óÑ§     ¹«Ë¾  ·ï»ËÍ¶×ÊÍø    ÒìÐÔÁµ   µ¥Éí  ,633,127195,2994,
2011038601,³ÌÁú_³ÌÁú,http://tp2.sinaimg.cn/2011038601/180/5661611419/1,male,7,   Lv.7     ½­ËÕËÕÖÝ    ¹«Ë¾  ²©ÊÀÆû³µ²¿¼þ£¨ËÕÖÝ£©ÓÐÏÞ¹«Ë¾    1987Äê9ÔÂ11ÈÕ  ,473,194,210,
2015577187,¹ú¼Êºï,http://tp4.sinaimg.cn/2015577187/180/5699861964/1,male,7,   Lv.7     ¼ªÁÖËÉÔ­    ¹«Ë¾  ¹þ¶û±õÌúÂ·¾Ö    6ÔÂ6ÈÕ   ¼ò½é£º³ÔÐÁ¿à·¹£¬×¬Ã÷°×Ç®¡£    ±êÇ©  Äã°®ÔË¶¯  ÊÓÆµ  ÓéÀÖ  µçÊÓ¾ç  µçÓ°  ·çÐÐ   ,852,188,10,
2025190983,æÚºÌÒÀÒÀ,http://tp4.sinaimg.cn/2025190983/180/5711169504/0,female,7, ????¡¦??????–¡??   1988???4?œˆ15??   ??€?????????€????€?¡ã???–¡?€?Ÿ”???Ÿ”?…¡?€PAPA?€?Š™?Ž‰????€?‚?œœ???€??€??????”Ÿ?…¡????€??¡ì?‹›????†????????šhuyiyi20113  ,2926,219882,265,
2028810631,ÐÂÀËÐÂÎÅ,http://tp4.sinaimg.cn/2028810631/180/5685172148/1,male,10,  ÐÐÒµÀà±ð ÐÂÀË²úÆ·   ¼ò½é£ºÉÏÐÂÀËÐÂÎÅ¿Í»§¶Ë£¬Ã¿ÌìÁË½âÊÀ½ç¶àÒ»µã¡£ÏÂÔØiPhone°æ¿Í»§¶Ë£ºhttp://t.cn/zQMXBql£»ÏÂÔØAndroid°æ¿Í»§¶Ë£º...  ,1559,1162586,38,
2033175114,°²×¿Íø,http://tp3.sinaimg.cn/2033175114/180/40054846150/1,male,11,  ÐÐÒµÀà±ð Ã½ÌåÍøÕ¾   ¼ò½é£ºÎÒÊÇ³¹µ×µÄAndroid°ÝÎïÕß¡£°®°²×¿£¬¹ÊÎÒ´æÔÚ¡£»¶Ó­·ÃÎÊ£ºhttp://www.hiapk.com/ÍøÕ¾ºÏ×÷£ºhttp://bbs.h...  ,29106,6175420,234,
2033767210,Goodstudy__Lily,http://tp3.sinaimg.cn/2033767210/180/5689264645/0,female,7,   Lv.7     ¹ã¶«¹ãÖÝ   11ÔÂ2ÈÕ   ¼ò½é£ºhttp://wd.koudai.com/s/256368867?wfr=c    ±êÇ©  ¹ã¶«Éú»î  Î¢²©  °®Çé   ,103,229,211,
2036059834,ÔÂÈçÑÀ,http://tp3.sinaimg.cn/2036059834/180/1301152970/1,male,1,   Lv.1     ¹ã¶«ÉîÛÚ    ¹«Ë¾  µÂ²ý    4ÔÂ20ÈÕ   ¼ò½é£º·ç·çÓêÓêÎÒÃÇÒ»Â·×ß¹ýË¿Â·´«Ëµ£¬ÉñÄ§¸®µÄÐÖµÜÃÇÎÒÖ»ÏëËµÄÜÓëÄãÃÇ¹²ÊÂÊÇÎÒµÄÈÙÐÒ£¡  ,37,277,1192,
2038189103,ÈýÕ¬Ò»Éú_ROSEHEDGEHOG,http://tp4.sinaimg.cn/2038189103/180/40054654713/1,male,11,  ÐÐÒµÀà±ð ·þ×°·þÊÎ-Ð¬Àà   ¼ò½é£ºÈýÕ¬Ò»ÉúÍøµêµØÖ·:doudoukaidian.taobao.com  ,6041,186955,2060,
2044511247,²©ÊÀÖÐ¹ú,http://tp4.sinaimg.cn/2044511247/180/1301046595/1,male,11,  ÐÐÒµÀà±ð Æû³µ/½»Í¨-Æû³µÆ·ÅÆÆóÒµ   ¼ò½é£ºBOSCH£¬°ÙÄêÀúÊ·Æ·ÅÆ£¬ÊÇÊÀ½çÁìÏÈµÄ¼¼Êõ¼°·þÎñ¹©Ó¦ÉÌ£¬ÔÚÆû³µ¼¼Êõ¡¢¹¤Òµ¼¼Êõ¡¢Ïû·ÑÆ·ºÍ½¨ÖþÖÇÄÜ»¯¼¼ÊõÁìÓò...  ,3262,88948,314,
2045097601,Ä°Ä°¿Æ¼¼,http://tp2.sinaimg.cn/2045097601/180/5674032588/0,female,11,  ÐÐÒµÀà±ð ITÆóÒµ-ÍøÂç²úÆ·   ¼ò½é£ºÄ°Ä°¿Æ¼¼×¨×¢ÓÚÒÆ¶¯»¥ÁªÍøÒµÎñ£¬²úÆ·¸²¸ÇÆ½Ì¨°üÀ¨iOS¡¢Android¡¢WindowsPhone£¬Ö¼ÔÚÍÆ½øÒÆ¶¯»¥ÁªÍøÖÐÈËÓë...  ,1921,6265654,166,
2046982897,ºÓÄÏÐ­ºÍÒ½Ôº¹Ù²©,http://tp2.sinaimg.cn/2046982897/180/22863334030/1,male,9,  ÐÐÒµÀà±ð Ò½ÁÆ½¡¿µÆóÒµ-Ò½ÁÆÆ÷²Ä   ¼ò½é£ºÔ½½¡¿µÔÃÉú»î×¨Òµ¿´°ÌºÛÐ­ºÍ¸ü¾«Õ¿¡£ºÓÄÏÐ­ºÍÒ½Ôº°ÌºÛ¿Æ×Ô¿ªÕïÒÔÀ´£¬ÒÑ¾­³É¹¦ÕïÖÎ»¼ÕßÊýÍòÃû»¼Õß¡£¹úÇì...  ,10904,381377,2217,
2048373793,·¡Ê°xiaoh,http://tp2.sinaimg.cn/2048373793/180/5710467422/0,female,8,   Lv.8     ºÓÄÏ    ±ÏÒµÓÚ  Ì«Ô­Àí¹¤´óÑ§    9ÔÂ29ÈÕ   ¼ò½é£ºÕýÔÚ¶È¹ýÄ¿Ç°ÈËÉúµÄ×îµÍ¹ÈÆÚµÄºÃÇ¿µÄÐ¡Ç¿¡£    ±êÇ©  ÃÀÅ®  ÃûÈËÃ÷ÐÇ   ,244,131,149,-1
2064748387,hostress_¹íÖé,http://tp4.sinaimg.cn/2064748387/180/40061656202/0,female,7,   Lv.7     º£ÍâÓ¢¹ú   ¼ò½é£ºÐ¡ÕòÁªÃËbl°ÉyyÆµµÀ129158Ö÷²¥¹íÖé    ±êÇ©  ´©ÒÂÃÀÈÝ   ,555,113,268,
2068229391,Madman-Àò,http://tp4.sinaimg.cn/2068229391/180/40026325968/0,female,10,   Lv.10     ????????¡è?    ????  ???¡è???‚¨¦”?¨¦?????¡ì??€?‘?œ‰¨¦™????    3?œˆ27??   ??€?????¡è????????????œ‰????????ŠŠ?ž¡¦¨¦”?  ?š????œ¡?€???http://t.sina.com.cn/2068229391/profile   ,851,442,193,
